cod_ibge,E,X,M,IRBI,PH_x,PH_y,Ph_x,Ph_y,R_x,R_y,Angulo,Odu,Theta,S_m,S_potencial,S_dispersiva,Regime
2606606,0.0003637358467773145,0.5,0.0,0.1751454943387109,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2606705,7.354702095899278e-05,0.5,0.0,0.17502941880838357,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2606804,0.003765480613210894,0.5,0.0,0.17650619224528435,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2606903,0.00010165177232013728,0.5,0.0,0.17504066070892804,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2607000,0.0002326208651122422,0.5,0.0,0.1750930483460449,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2607109,4.0963058331451086e-05,0.5,0.0,0.17501638522333257,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2607208,0.018811306660403735,0.5,0.0,0.18252452266416147,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2607307,0.000362783340440042,0.5,0.0,0.175145113336176,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2607406,6.350394637065828e-05,0.5,0.0,0.17502540157854826,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2607505,0.0003384695854445572,0.5,0.0,0.1751353878341778,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2607604,0.00029258647773056833,0.5,0.0,0.1751170345910922,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2607653,0.0005372928616526884,0.5,0.0,0.17521491714466106,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2607703,0.00014736679068048982,0.5,0.0,0.17505894671627217,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2607752,0.002866815727389261,0.5,0.0,0.17614672629095568,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2607802,0.00017832906105345203,0.5,0.0,0.17507133162442137,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2607901,0.01955077929950855,0.5,0.0,0.1828203117198034,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2607950,0.00010967988899632805,0.5,0.0,0.1750438719555985,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2608008,0.00015381233023470828,0.5,0.0,0.17506152493209387,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2608057,0.00014844827123879152,0.5,0.0,0.1750593793084955,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2608107,0.0003301613198456392,0.5,0.0,0.17513206452793825,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2608206,0.00015516233089252966,0.5,0.0,0.17506206493235701,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2608255,0.00011381340706373731,0.5,0.0,0.17504552536282547,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2608305,0.00019543823148898947,0.5,0.0,0.1750781752925956,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2608404,0.00012130342637514256,0.5,0.0,0.17504852137055005,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2608453,0.00029161494240986525,0.5,0.0,0.17511664597696394,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2608503,0.00044766952119213745,0.5,0.0,0.17517906780847683,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2608602,0.0001232528400110256,0.5,0.0,0.1750493011360044,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2608701,0.0001365033554731503,0.5,0.0,0.17505460134218925,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2608750,0.0005221267618585572,0.5,0.0,0.1752088507047434,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2608800,0.0007094681608978568,0.5,0.0,0.17528378726435914,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2608909,0.000907396017719007,0.5,0.0,0.1753629584070876,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2609006,0.0003125542243436696,0.5,0.0,0.17512502168973745,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2609105,0.00023083531216701097,0.5,0.0,0.1750923341248668,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2609154,0.00014976867125572098,0.5,0.0,0.17505990746850228,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2609204,8.178657078441164e-05,0.5,0.0,0.17503271462831374,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2609303,0.00019142840181387864,0.5,0.0,0.17507657136072555,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2609402,0.0010074123546298653,0.5,0.0,0.17540296494185192,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2609501,0.000725522279918746,0.5,0.0,0.17529020891196748,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2609600,0.006775929221865276,0.5,0.0,0.1777103716887461,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2609709,0.0004755966687079304,0.5,0.0,0.17519023866748315,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2609808,0.0001753404534891129,0.5,0.0,0.17507013618139564,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2609907,0.0008833476113258036,0.5,0.0,0.17535333904453032,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2610004,0.00110031608040069,0.5,0.0,0.17544012643216025,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2610103,6.660355633834215e-05,0.5,0.0,0.17502664142253532,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2610202,0.0002412875098991018,0.5,0.0,0.17509651500395962,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2610301,0.00025712279561054,0.5,0.0,0.1751028491182442,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2610400,0.0002418404075843333,0.5,0.0,0.17509673616303373,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2610509,0.0002782354527267114,0.5,0.0,0.17511129418109067,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2610608,0.001080388506085942,0.5,0.0,0.17543215540243437,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2610707,0.006736353164992762,0.5,0.0,0.1776945412659971,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2610806,0.0003516778142768363,0.5,0.0,0.17514067112571072,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2610905,0.0010006063215562129,0.5,0.0,0.17540024252862246,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2611002,0.0015632627037903035,0.5,0.0,0.1756253050815161,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2611101,0.009317058612012312,0.5,0.0,0.17872682344480492,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2611200,0.00010624304315562537,0.5,0.0,0.17504249721726223,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2611309,0.0005941398353199002,0.5,0.0,0.17523765593412796,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2611408,0.00026882667758606116,0.5,0.0,0.1751075306710344,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2611507,0.0001845895966020959,0.5,0.0,0.17507383583864083,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2611533,5.443452143451915e-05,0.5,0.0,0.17502177380857378,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2611606,0.06349099186160508,0.5,0.0,0.20039639674464202,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2611705,0.00028118494515844334,0.5,0.0,0.17511247397806337,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2611804,0.0005723178199880685,0.5,0.0,0.1752289271279952,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2611903,0.00036846983498853156,0.5,0.0,0.1751473879339954,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2612000,0.00020403721766809607,0.5,0.0,0.17508161488706722,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2612109,5.160660306359339e-05,0.5,0.0,0.17502064264122544,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2612208,0.001437580496894647,0.5,0.0,0.17557503219875784,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2612307,0.0001848898316739998,0.5,0.0,0.17507395593266958,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2612406,0.00024045657762263544,0.5,0.0,0.17509618263104904,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2612455,0.0001421190199166485,0.5,0.0,0.17505684760796664,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2612471,0.00011545201397025504,0.5,0.0,0.1750461808055881,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2612505,0.002011940761104259,0.5,0.0,0.1758047763044417,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2612554,0.0001038823920444937,0.5,0.0,0.17504155295681778,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2612604,0.0006230882049464648,0.5,0.0,0.17524923528197858,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2612703,0.00012362813385090546,0.5,0.0,0.17504945125354035,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2612802,9.833015754576393e-05,0.5,0.0,0.1750393320630183,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2612901,0.00011030890261528163,0.5,0.0,0.1750441235610461,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2613008,0.0016583949349539926,0.5,0.0,0.17566335797398158,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2613107,0.0005513489374133722,0.5,0.0,0.17522053957496533,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2613206,0.0002879867495691111,0.5,0.0,0.17511519469982764,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2613305,0.0001826042393308441,0.5,0.0,0.17507304169573232,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2613404,0.00035676489584726424,0.5,0.0,0.1751427059583389,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2613503,0.00039820579309597084,0.5,0.0,0.17515928231723837,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2613602,0.0004611452129581901,0.5,0.0,0.17518445808518326,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2613701,0.0016154042327214439,0.5,0.0,0.17564616169308855,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2613800,0.00029731518011305466,0.5,0.0,0.1751189260720452,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2613909,0.001990568041214537,0.5,0.0,0.1757962272164858,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2614006,0.00016366934365172206,0.5,0.0,0.17506546773746068,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2614105,0.0003712808387075191,0.5,0.0,0.175148512335483,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2614204,0.0007524578059646592,0.5,0.0,0.17530098312238585,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2614303,7.624913660612784e-05,0.5,0.0,0.17503049965464243,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2614402,4.2974844746356415e-05,0.5,0.0,0.17501718993789853,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2614501,0.0010017417175675677,0.5,0.0,0.175400696687027,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2614600,0.00031575003639425225,0.5,0.0,0.1751263000145577,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2614709,0.00018748623074652082,0.5,0.0,0.1750749944922986,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2614808,0.00023218954148781693,0.5,0.0,0.1750928758165951,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2614857,0.00040947200845258984,0.5,0.0,0.17516378880338102,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2615003,0.00036483635631904675,0.5,0.0,0.1751459345425276,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2615102,5.832700571180837e-05,0.5,0.0,0.17502333080228472,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2615201,9.983133290528339e-05,0.5,0.0,0.1750399325331621,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2615300,0.0009309422703827939,0.5,0.0,0.1753723769081531,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2615409,0.0007902409097317197,0.5,0.0,0.17531609636389267,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2615508,0.00017311300526199494,0.5,0.0,0.1750692452021048,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2615607,0.0006545695437007819,0.5,0.0,0.17526182781748031,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2615706,0.00016511343206094997,0.5,0.0,0.17506604537282436,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2615805,0.00026558435024264833,0.5,0.0,0.17510623374009704,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2615904,7.410837597019338e-05,0.5,0.0,0.17502964335038806,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2616001,0.0002404449487994279,0.5,0.0,0.17509617797951976,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2616100,7.256702831232056e-05,0.5,0.0,0.17502902681132493,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2616183,7.551334924681407e-05,0.5,0.0,0.1750302053396987,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2616209,0.00020237323878367097,0.5,0.0,0.17508094929551346,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2616308,0.0005667137843677778,0.5,0.0,0.1752266855137471,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2616407,0.005718185206061663,0.5,0.0,0.17728727408242465,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2616506,0.00018275118536955763,0.5,0.0,0.1750731004741478,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2700102,0.00020842445551457904,0.5,0.0,0.17508336978220582,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2700201,0.00022540782322632576,0.5,0.0,0.17509016312929052,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2700300,0.0061725931017197,0.5,0.0,0.17746903724068788,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2700409,0.0011782799398470578,0.5,0.0,0.17547131197593882,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2700508,0.0002618536123245186,0.5,0.0,0.1751047414449298,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2700607,0.0002520536858577964,0.5,0.0,0.1751008214743431,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2700706,0.00023974933373846746,0.5,0.0,0.17509589973349537,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2700805,0.00013183174004095555,0.5,0.0,0.17505273269601637,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2700904,9.586801852300275e-05,0.5,0.0,0.17503834720740918,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2701001,0.00042726727945737245,0.5,0.0,0.17517090691178294,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2701100,0.0006583045102818962,0.5,0.0,0.17526332180411275,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2701209,0.00015897764207035064,0.5,0.0,0.17506359105682812,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2701308,0.00019703349459991544,0.5,0.0,0.17507881339783996,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2701357,7.473633242340082e-05,0.5,0.0,0.17502989453296935,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2701407,0.0006857527617146875,0.5,0.0,0.17527430110468586,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2701506,8.89552117089902e-05,0.5,0.0,0.1750355820846836,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2701605,0.0001939402276267084,0.5,0.0,0.17507757609105068,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2701704,0.0002243686292978697,0.5,0.0,0.17508974745171912,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2701803,7.043472500235523e-05,0.5,0.0,0.17502817389000094,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2701902,0.00024776582159145063,0.5,0.0,0.17509910632863657,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2702009,0.00018891763316679502,0.5,0.0,0.1750755670532667,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2702108,0.0003397783566382791,0.5,0.0,0.1751359113426553,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2702207,7.879902038581866e-05,0.5,0.0,0.17503151960815433,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2702306,0.0018523795635420387,0.5,0.0,0.1757409518254168,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2702355,0.0005026812551240493,0.5,0.0,0.1752010725020496,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2702405,0.0008063574015316312,0.5,0.0,0.17532254296061264,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2702504,0.00011121912232270857,0.5,0.0,0.17504448764892908,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2702553,0.0001489905972665616,0.5,0.0,0.1750595962389066,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2702603,0.0004047570492248033,0.5,0.0,0.1751619028196899,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2702702,0.00016437870186738232,0.5,0.0,0.17506575148074693,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2702801,0.00020416830622061748,0.5,0.0,0.17508166732248823,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2702900,0.0004948180563042565,0.5,0.0,0.1751979272225217,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2703007,0.00018413290099976323,0.5,0.0,0.17507365316039988,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2703106,0.00027626806727314396,0.5,0.0,0.17511050722690924,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2703205,0.0005214374897920736,0.5,0.0,0.17520857499591683,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2703304,0.00017133485247698664,0.5,0.0,0.17506853394099078,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2703403,6.123949734242538e-05,0.5,0.0,0.17502449579893695,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2703502,0.00014245519862392117,0.5,0.0,0.17505698207944956,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2703601,0.0003080496410993651,0.5,0.0,0.17512321985643972,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2703700,5.1153078958499125e-05,0.5,0.0,0.17502046123158338,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2703759,0.00033843681330642683,0.5,0.0,0.17513537472532256,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2703809,0.00039421182090705213,0.5,0.0,0.17515768472836282,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2703908,4.463248063630467e-05,0.5,0.0,0.1750178529922545,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2704005,0.0006057644298644608,0.5,0.0,0.17524230577194577,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2704104,0.00022274587987754403,0.5,0.0,0.175089098351951,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2704203,0.0005886859172355615,0.5,0.0,0.1752354743668942,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2704302,0.03103925529692765,0.5,0.0,0.18741570211877104,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2704401,0.0002773157185275692,0.5,0.0,0.175110926287411,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2704500,0.0011844759882851871,0.5,0.0,0.17547379039531408,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
2704609,8.781875853188919e-05,0.5,0.0,0.17503512750341274,0.0,1.0,0.0,0.0,0.0,1.0,90.0,64,0.5,0.5,0.25,0.25,Entropia potencial
